Object_ID, Length, Assignment
M03424:106:000000000-AU667:1:2114:10044:21591/1,191,NA
M03424:106:000000000-AU667:1:2114:11505:21865/1,301,NA
M03424:106:000000000-AU667:1:2114:11706:22553/1,35,NA
M03424:106:000000000-AU667:1:2114:11990:15109/1,301,NA
M03424:106:000000000-AU667:1:2114:12068:15867/1,35,NA
M03424:106:000000000-AU667:1:2114:14138:9417/1,191,NA
M03424:106:000000000-AU667:1:2114:14235:9328/1,183,NA
M03424:106:000000000-AU667:1:2114:14466:5326/1,301,NA
M03424:106:000000000-AU667:1:2114:15290:21535/1,67,NA
M03424:106:000000000-AU667:1:2114:15663:19308/1,46,NA
M03424:106:000000000-AU667:1:2114:15943:2861/1,43,NA
M03424:106:000000000-AU667:1:2114:16162:4304/1,141,NA
M03424:106:000000000-AU667:1:2114:16194:7760/1,58,NA
M03424:106:000000000-AU667:1:2114:16238:22023/1,301,NA
M03424:106:000000000-AU667:1:2114:16390:21123/1,299,NA
M03424:106:000000000-AU667:1:2114:16729:8779/1,41,NA
M03424:106:000000000-AU667:1:2114:16926:6621/1,299,NA
M03424:106:000000000-AU667:1:2114:16964:3232/1,46,NA
M03424:106:000000000-AU667:1:2114:17473:4505/1,42,NA
M03424:106:000000000-AU667:1:2114:18342:17738/1,301,1805714
M03424:106:000000000-AU667:1:2114:19129:7786/1,70,NA
M03424:106:000000000-AU667:1:2114:19210:17541/1,97,NA
M03424:106:000000000-AU667:1:2114:20109:13565/1,35,NA
M03424:106:000000000-AU667:1:2114:20378:22011/1,44,NA
M03424:106:000000000-AU667:1:2114:23041:9611/1,134,NA
M03424:106:000000000-AU667:1:2114:23565:18096/1,35,NA
M03424:106:000000000-AU667:1:2114:23953:21904/1,46,NA
M03424:106:000000000-AU667:1:2114:24267:17360/1,35,NA
M03424:106:000000000-AU667:1:2114:24379:20607/1,45,NA
M03424:106:000000000-AU667:1:2114:25234:9178/1,61,NA
M03424:106:000000000-AU667:1:2114:25983:4808/1,159,NA
M03424:106:000000000-AU667:1:2114:26292:7287/1,301,NA
M03424:106:000000000-AU667:1:2114:26453:16954/1,301,NA
M03424:106:000000000-AU667:1:2114:26934:10378/1,35,NA
M03424:106:000000000-AU667:1:2114:28030:15681/1,301,NA
M03424:106:000000000-AU667:1:2114:28271:17459/1,301,NA
M03424:106:000000000-AU667:1:2114:28367:12495/1,142,NA
M03424:106:000000000-AU667:1:2115:3326:14464/1,43,NA
M03424:106:000000000-AU667:1:2115:3459:15761/1,300,NA
M03424:106:000000000-AU667:1:2115:4060:9999/1,43,NA
M03424:106:000000000-AU667:1:2115:4244:11872/1,97,NA
M03424:106:000000000-AU667:1:2115:4335:10302/1,301,1805714
M03424:106:000000000-AU667:1:2115:5444:17297/1,301,NA
M03424:106:000000000-AU667:1:2115:5938:19303/1,48,NA
M03424:106:000000000-AU667:1:2115:6787:15336/1,102,NA
M03424:106:000000000-AU667:1:2115:6875:6921/1,301,NA
M03424:106:000000000-AU667:1:2115:6939:11873/1,159,NA
M03424:106:000000000-AU667:1:2115:7412:13653/1,301,NA
M03424:106:000000000-AU667:1:2115:7665:2187/1,94,NA
M03424:106:000000000-AU667:1:2115:7855:8668/1,95,34073
M03424:106:000000000-AU667:1:2115:7921:16743/1,41,NA
M03424:106:000000000-AU667:1:2115:8474:3398/1,108,NA
M03424:106:000000000-AU667:1:2115:8740:3690/1,45,NA
M03424:106:000000000-AU667:1:2115:9361:9248/1,301,1805714
M03424:106:000000000-AU667:1:2115:9890:4135/1,80,NA
M03424:106:000000000-AU667:1:2115:12778:16657/1,254,NA
M03424:106:000000000-AU667:1:2115:12810:3216/1,301,1805714
M03424:106:000000000-AU667:1:2115:13461:19061/1,298,NA
M03424:106:000000000-AU667:1:2115:13721:7329/1,132,NA
M03424:106:000000000-AU667:1:2115:14049:3369/1,190,NA
M03424:106:000000000-AU667:1:2115:15116:14212/1,300,NA
M03424:106:000000000-AU667:1:2115:15625:14555/1,301,1805714
M03424:106:000000000-AU667:1:2115:15817:6622/1,35,NA
M03424:106:000000000-AU667:1:2115:16251:21213/1,301,NA
M03424:106:000000000-AU667:1:2115:16464:8609/1,300,NA
M03424:106:000000000-AU667:1:2115:17134:3652/1,52,NA
M03424:106:000000000-AU667:1:2115:17922:7686/1,42,NA
M03424:106:000000000-AU667:1:2115:20559:23023/1,67,10407
M03424:106:000000000-AU667:1:2115:21008:14570/1,142,NA
M03424:106:000000000-AU667:1:2115:21914:12001/1,35,NA
M03424:106:000000000-AU667:1:2115:22718:6360/1,75,NA
M03424:106:000000000-AU667:1:2115:23067:14898/1,35,NA
M03424:106:000000000-AU667:1:2115:24603:10940/1,46,NA
M03424:106:000000000-AU667:1:2115:24785:3527/1,121,NA
M03424:106:000000000-AU667:1:2115:24925:15029/1,109,NA
M03424:106:000000000-AU667:1:2115:25360:12683/1,43,NA
M03424:106:000000000-AU667:1:2115:26015:20556/1,48,NA
M03424:106:000000000-AU667:1:2115:27033:9626/1,224,NA
M03424:106:000000000-AU667:1:2115:27785:10644/1,158,NA
M03424:106:000000000-AU667:1:2115:28373:11873/1,44,NA
M03424:106:000000000-AU667:1:2116:2126:16180/1,301,1805714
M03424:106:000000000-AU667:1:2116:2210:15440/1,35,NA
M03424:106:000000000-AU667:1:2116:3899:7403/1,42,NA
M03424:106:000000000-AU667:1:2116:4225:9195/1,300,NA
M03424:106:000000000-AU667:1:2116:4767:10453/1,35,NA
M03424:106:000000000-AU667:1:2116:5949:19109/1,65,NA
M03424:106:000000000-AU667:1:2116:6222:17018/1,48,NA
M03424:106:000000000-AU667:1:2116:6282:10732/1,40,NA
M03424:106:000000000-AU667:1:2116:6715:21596/1,45,NA
M03424:106:000000000-AU667:1:2116:6971:2498/1,168,NA
M03424:106:000000000-AU667:1:2116:7203:3523/1,94,NA
M03424:106:000000000-AU667:1:2116:7261:10842/1,77,NA
M03424:106:000000000-AU667:1:2116:7598:13758/1,300,NA
M03424:106:000000000-AU667:1:2116:7669:17680/1,300,NA
M03424:106:000000000-AU667:1:2116:7698:5485/1,191,NA
M03424:106:000000000-AU667:1:2116:7877:16050/1,301,NA
M03424:106:000000000-AU667:1:2116:7916:9116/1,301,NA
M03424:106:000000000-AU667:1:2116:7973:21505/1,68,NA
M03424:106:000000000-AU667:1:2116:8468:16254/1,157,NA
M03424:106:000000000-AU667:1:2116:8498:19284/1,37,NA
M03424:106:000000000-AU667:1:2116:8844:8188/1,44,NA
M03424:106:000000000-AU667:1:2116:9856:20481/1,35,NA
M03424:106:000000000-AU667:1:2116:10370:15485/1,300,NA
M03424:106:000000000-AU667:1:2116:11856:3897/1,54,NA
M03424:106:000000000-AU667:1:2116:12633:8707/1,97,NA
M03424:106:000000000-AU667:1:2116:13001:11140/1,300,NA
M03424:106:000000000-AU667:1:2116:13581:5891/1,190,NA
M03424:106:000000000-AU667:1:2116:13763:8629/1,259,NA
M03424:106:000000000-AU667:1:2116:14048:18385/1,156,NA
M03424:106:000000000-AU667:1:2116:14358:20873/1,97,NA
M03424:106:000000000-AU667:1:2116:14737:13175/1,97,NA
M03424:106:000000000-AU667:1:2116:14954:4160/1,58,NA
M03424:106:000000000-AU667:1:2116:16228:4439/1,64,NA
M03424:106:000000000-AU667:1:2116:16315:15340/1,219,NA
M03424:106:000000000-AU667:1:2116:16747:13315/1,46,NA
M03424:106:000000000-AU667:1:2116:16814:5087/1,128,NA
M03424:106:000000000-AU667:1:2116:16859:5871/1,300,NA
M03424:106:000000000-AU667:1:2116:17344:22618/1,35,NA
M03424:106:000000000-AU667:1:2116:17530:19956/1,301,10407
M03424:106:000000000-AU667:1:2116:17550:16802/1,301,NA
M03424:106:000000000-AU667:1:2116:18576:15306/1,42,NA
M03424:106:000000000-AU667:1:2116:19173:24501/1,120,NA
M03424:106:000000000-AU667:1:2116:20249:16637/1,159,NA
M03424:106:000000000-AU667:1:2116:20380:2288/1,301,NA
M03424:106:000000000-AU667:1:2116:20942:7773/1,41,NA
M03424:106:000000000-AU667:1:2116:21132:2476/1,35,NA
M03424:106:000000000-AU667:1:2116:21156:15400/1,301,1805714
M03424:106:000000000-AU667:1:2116:21966:5433/1,45,NA
M03424:106:000000000-AU667:1:2116:22086:18108/1,96,NA
M03424:106:000000000-AU667:1:2116:22165:10495/1,301,NA
M03424:106:000000000-AU667:1:2116:22614:2587/1,172,NA
M03424:106:000000000-AU667:1:2116:23268:6538/1,50,NA
M03424:106:000000000-AU667:1:2116:23343:19830/1,45,NA
M03424:106:000000000-AU667:1:2116:23448:11502/1,149,NA
M03424:106:000000000-AU667:1:2116:24363:11771/1,89,NA
M03424:106:000000000-AU667:1:2116:24472:2719/1,35,NA
M03424:106:000000000-AU667:1:2116:24924:4681/1,301,1805714
M03424:106:000000000-AU667:1:2116:25170:16506/1,300,NA
M03424:106:000000000-AU667:1:2116:25239:10571/1,104,NA
M03424:106:000000000-AU667:1:2116:25827:4274/1,209,NA
M03424:106:000000000-AU667:1:2116:27113:20988/1,132,NA
M03424:106:000000000-AU667:1:2116:28532:15488/1,301,NA
M03424:106:000000000-AU667:1:2116:29104:16031/1,133,NA
M03424:106:000000000-AU667:1:2117:3422:12923/1,186,NA
M03424:106:000000000-AU667:1:2117:3547:14427/1,53,NA
M03424:106:000000000-AU667:1:2117:5262:10077/1,242,NA
M03424:106:000000000-AU667:1:2117:5272:13315/1,48,NA
M03424:106:000000000-AU667:1:2117:5807:6359/1,48,NA
M03424:106:000000000-AU667:1:2117:5875:7643/1,87,NA
M03424:106:000000000-AU667:1:2117:6731:19566/1,301,NA
M03424:106:000000000-AU667:1:2117:7841:7972/1,57,NA
M03424:106:000000000-AU667:1:2117:8865:14012/1,65,NA
M03424:106:000000000-AU667:1:2117:9062:12512/1,301,NA
M03424:106:000000000-AU667:1:2117:9800:2234/1,137,NA
M03424:106:000000000-AU667:1:2117:10387:5287/1,51,NA
M03424:106:000000000-AU667:1:2117:10453:15186/1,175,NA
M03424:106:000000000-AU667:1:2117:10561:19944/1,35,NA
M03424:106:000000000-AU667:1:2117:10994:21268/1,137,NA
M03424:106:000000000-AU667:1:2117:11649:12064/1,67,NA
M03424:106:000000000-AU667:1:2117:12176:18314/1,46,NA
M03424:106:000000000-AU667:1:2117:12348:7787/1,301,NA
M03424:106:000000000-AU667:1:2117:13258:6116/1,300,NA
M03424:106:000000000-AU667:1:2117:13636:7442/1,46,NA
M03424:106:000000000-AU667:1:2117:13793:24269/1,47,10407
M03424:106:000000000-AU667:1:2117:14681:14669/1,64,NA
M03424:106:000000000-AU667:1:2117:14887:18903/1,172,NA
M03424:106:000000000-AU667:1:2117:15285:15273/1,131,NA
M03424:106:000000000-AU667:1:2117:15617:9305/1,44,NA
M03424:106:000000000-AU667:1:2117:16121:6603/1,68,NA
M03424:106:000000000-AU667:1:2117:16179:20851/1,41,NA
M03424:106:000000000-AU667:1:2117:17226:4056/1,93,NA
M03424:106:000000000-AU667:1:2117:17451:20321/1,46,NA
M03424:106:000000000-AU667:1:2117:17893:23894/1,301,NA
M03424:106:000000000-AU667:1:2117:18646:23569/1,45,NA
M03424:106:000000000-AU667:1:2117:18723:8288/1,87,NA
M03424:106:000000000-AU667:1:2117:18965:15899/1,62,NA
M03424:106:000000000-AU667:1:2117:19652:16741/1,42,NA
M03424:106:000000000-AU667:1:2117:21071:7236/1,39,NA
M03424:106:000000000-AU667:1:2117:21558:17850/1,43,NA
M03424:106:000000000-AU667:1:2117:21704:21241/1,35,NA
M03424:106:000000000-AU667:1:2117:21881:19849/1,44,NA
M03424:106:000000000-AU667:1:2117:22848:2828/1,110,NA
M03424:106:000000000-AU667:1:2117:23545:6683/1,100,NA
M03424:106:000000000-AU667:1:2117:24753:21687/1,301,1805714
M03424:106:000000000-AU667:1:2117:24773:17844/1,86,NA
M03424:106:000000000-AU667:1:2117:25578:13987/1,65,NA
M03424:106:000000000-AU667:1:2117:26249:16150/1,207,10407
M03424:106:000000000-AU667:1:2117:26301:12366/1,301,NA
M03424:106:000000000-AU667:1:2118:5092:14860/1,301,NA
M03424:106:000000000-AU667:1:2118:5608:5790/1,172,NA
M03424:106:000000000-AU667:1:2118:6312:12880/1,301,NA
M03424:106:000000000-AU667:1:2118:6694:12219/1,301,NA
M03424:106:000000000-AU667:1:2118:6849:21376/1,300,1805714
M03424:106:000000000-AU667:1:2118:7497:11456/1,46,NA
M03424:106:000000000-AU667:1:2118:8009:16988/1,301,1805714
M03424:106:000000000-AU667:1:2118:8595:9958/1,238,NA
M03424:106:000000000-AU667:1:2118:9111:7294/1,196,NA
M03424:106:000000000-AU667:1:2118:10105:15167/1,256,NA
M03424:106:000000000-AU667:1:2118:10287:4093/1,147,NA
M03424:106:000000000-AU667:1:2118:10499:13398/1,301,NA
M03424:106:000000000-AU667:1:2118:10535:9709/1,301,NA
M03424:106:000000000-AU667:1:2118:10581:15334/1,44,NA
M03424:106:000000000-AU667:1:2118:10593:4285/1,301,NA
M03424:106:000000000-AU667:1:2118:11109:3045/1,108,NA
M03424:106:000000000-AU667:1:2118:12176:5761/1,300,NA
M03424:106:000000000-AU667:1:2118:12323:14414/1,47,NA
M03424:106:000000000-AU667:1:2118:13130:15117/1,68,NA
M03424:106:000000000-AU667:1:2118:13206:21571/1,112,NA
M03424:106:000000000-AU667:1:2118:13648:1942/1,35,NA
M03424:106:000000000-AU667:1:2118:14347:12506/1,299,1805714
M03424:106:000000000-AU667:1:2118:14965:23944/1,66,NA
M03424:106:000000000-AU667:1:2118:15333:9531/1,130,NA
M03424:106:000000000-AU667:1:2118:16527:8419/1,105,NA
M03424:106:000000000-AU667:1:2118:16575:24411/1,97,NA
M03424:106:000000000-AU667:1:2118:16843:10164/1,56,NA
M03424:106:000000000-AU667:1:2118:16901:4909/1,86,NA
M03424:106:000000000-AU667:1:2118:18519:8400/1,59,NA
M03424:106:000000000-AU667:1:2118:18923:8656/1,65,NA
M03424:106:000000000-AU667:1:2118:19098:4413/1,158,NA
M03424:106:000000000-AU667:1:2118:19307:18783/1,109,NA
M03424:106:000000000-AU667:1:2118:19729:19831/1,103,NA
M03424:106:000000000-AU667:1:2118:21087:7255/1,147,NA
M03424:106:000000000-AU667:1:2118:23249:12582/1,44,NA
M03424:106:000000000-AU667:1:2118:23536:7352/1,47,NA
M03424:106:000000000-AU667:1:2118:24004:15317/1,134,1747
M03424:106:000000000-AU667:1:2118:24328:17174/1,300,NA
M03424:106:000000000-AU667:1:2118:24929:16352/1,41,NA
M03424:106:000000000-AU667:1:2118:26097:18119/1,173,NA
M03424:106:000000000-AU667:1:2118:26794:9643/1,301,NA
M03424:106:000000000-AU667:1:2119:3802:16959/1,300,NA
M03424:106:000000000-AU667:1:2119:4850:12105/1,300,NA
M03424:106:000000000-AU667:1:2119:5129:8054/1,35,NA
M03424:106:000000000-AU667:1:2119:5242:12896/1,127,NA
M03424:106:000000000-AU667:1:2119:5499:9501/1,54,NA
M03424:106:000000000-AU667:1:2119:6530:7318/1,300,1805714
M03424:106:000000000-AU667:1:2119:7556:13735/1,301,NA
M03424:106:000000000-AU667:1:2119:7695:2698/1,40,NA
M03424:106:000000000-AU667:1:2119:7901:17180/1,46,NA
M03424:106:000000000-AU667:1:2119:8673:7480/1,301,NA
M03424:106:000000000-AU667:1:2119:10100:4812/1,300,NA
M03424:106:000000000-AU667:1:2119:11740:4105/1,35,NA
M03424:106:000000000-AU667:1:2119:14029:10184/1,35,NA
M03424:106:000000000-AU667:1:2119:14119:17888/1,53,NA
M03424:106:000000000-AU667:1:2119:15158:24826/1,73,NA
M03424:106:000000000-AU667:1:2119:15317:15548/1,81,NA
M03424:106:000000000-AU667:1:2119:15713:7180/1,71,NA
M03424:106:000000000-AU667:1:2119:17391:24178/1,134,NA
M03424:106:000000000-AU667:1:2119:17568:13050/1,301,NA
M03424:106:000000000-AU667:1:2119:17629:11316/1,299,28447
M03424:106:000000000-AU667:1:2119:18095:17568/1,48,NA
M03424:106:000000000-AU667:1:2119:18433:14396/1,76,NA
M03424:106:000000000-AU667:1:2119:18780:1980/1,301,NA
M03424:106:000000000-AU667:1:2119:19455:18693/1,85,NA
M03424:106:000000000-AU667:1:2119:20048:23496/1,43,NA
M03424:106:000000000-AU667:1:2119:20289:4864/1,126,NA
M03424:106:000000000-AU667:1:2119:20445:4221/1,118,NA
M03424:106:000000000-AU667:1:2119:20649:14800/1,66,NA
M03424:106:000000000-AU667:1:2119:20695:16054/1,301,NA
M03424:106:000000000-AU667:1:2119:20985:8007/1,117,NA
M03424:106:000000000-AU667:1:2119:22562:13106/1,92,NA
M03424:106:000000000-AU667:1:2119:23998:18473/1,299,NA
M03424:106:000000000-AU667:1:2119:24221:5636/1,301,1805714
M03424:106:000000000-AU667:1:2119:24483:11656/1,46,NA
M03424:106:000000000-AU667:1:2119:24887:5488/1,42,NA
M03424:106:000000000-AU667:1:2119:25348:16425/1,301,NA
M03424:106:000000000-AU667:1:2119:25881:8746/1,47,NA
M03424:106:000000000-AU667:1:2119:26044:8354/1,133,NA
M03424:106:000000000-AU667:1:2119:26648:10398/1,299,1805714
M03424:106:000000000-AU667:1:2119:27533:10263/1,97,NA
